ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento,MacroCategoria,Total_Compra,Categoria_Cliente
12,tubería,East Josephland,step,700,26,4/14/2023,Cynthia Hayes,schmidtkrystal@example.org,612-821-1834,769 Dickerson Drive Jasminemouth HI 08895,Tarjeta,En camino,Producto defectuoso,74,construcción,18200,VIP
24,bloques,North Jasmine,matter,300,24,11/20/2023,Jessica Davis,karaware@example.net,594-337-5421,93043 Kiara Crossroad Port Amandachester WI 16919,Efectivo,Entregado,Producto defectuoso,38,Juguetería,7200,VIP
23,smartphone,Andrewside,set,2300,9,12/4/2022,Kelsey Lopez,paul49@example.net,621-875-1265,PSC 2182 Box 8243 APO AP 79039,Efectivo,Entregado,Producto defectuoso,21,Tecnología,20700,VIP
8,bloques,East Leah,step,2800,27,4/14/2023,Mark Mays,hornebeth@example.com,314-325-7035,493 Cameron Ramp Veronicatown MI 81010,Efectivo,Entregado,Sin comentario,54,Juguetería,75600,VIP
25,smartphone,Jessechester,set,300,17,11/20/2023,Daniel Garcia,dhuber@example.com,175-317-5834,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,Entregado,Producto defectuoso,38,Tecnología,5100,Regular
13,smartphone,East Jonathan,industry,2300,23,10/15/2023,Cynthia Hayes,brianboyd@example.org,594-337-5421,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,Entregado,Sin comentario,74,Tecnología,52900,Regular
5,crema,North Thomastown,rich,900,25,1/18/2023,Samantha Parker,paul02@example.com,419-330-3873,233 Peterson Canyon Tranmouth ND 40770,Efectivo,Entregado,Producto defectuoso,4,Cuidado Personal,22500,VIP
30,crema,East Josephland,grow,900,14,8/17/2023,David Norton,harperdanielle@example.net,314-325-7035,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Tarjeta,En camino,Producto defectuoso,14,Cuidado Personal,12600,Regular
16,bloques,Nguyenshire,set,600,21,7/15/2023,Alan Bird,karaware@example.net,338-955-6200,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Efectivo,En camino,Producto defectuoso,87,Juguetería,12600,Regular
17,zapatos,Andrewside,letter,2500,16,7/8/2023,Sean Mitchell,ydavid@example.com,338-955-6200,7474 Sean Pine Frazierchester OK 57469,Tarjeta,En camino,Producto defectuoso,30,Ropa,40000,VIP
22,smartphone,South Timothyberg,at,2100,7,1/14/2023,Roger Stephens,karaware@example.net,630-469-6433,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Efectivo,Entregado,Producto defectuoso,98,Tecnología,14700,VIP
29,bloques,South Thomas,letter,800,12,1/18/2023,Crystal Chambers,rdaugherty@example.net,612-821-1834,37970 Hudson Falls Downshaven PA 58533,Tarjeta,Entregado,Producto defectuoso,42,Juguetería,9600,Regular
21,tubería,Andrewside,rich,2500,21,12/4/2022,David Scott,walkerraven@example.net,857-262-8794,03346 Tony Spring Apt 633 Ericberg AK 73272,Tarjeta,En camino,Producto defectuoso,78,construcción,52500,Regular
9,tubería,Port Kelly,pay,1500,21,7/15/2023,Sharon Lowe,paul02@example.com,372-568-4886,PSC 2182 Box 8243 APO AP 79039,Tarjeta,Entregado,Producto defectuoso,72,construcción,31500,VIP
9,zapatos,Larrychester,leader,200,22,8/27/2023,Carla Orozco,schmidtkrystal@example.org,848-723-3346,50604 Anthony Villages New William ME 95446,Efectivo,Entregado,Producto defectuoso,43,Ropa,4400,VIP
11,cereal,North Jasmine,industry,300,17,6/21/2023,Karl Cardenas,wliu@example.net,848-723-3346,91315 Simpson Fork Apt 336 South Mark GA 64860,Efectivo,Entregado,Producto defectuoso,83,Alimentos,5100,VIP
6,bloques,Nguyenshire,increase,1600,15,12/4/2022,Roger Stephens,edward94@example.org,630-469-6433,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Efectivo,Entregado,Producto defectuoso,55,Juguetería,24000,VIP
25,cereal,East Janicemouth,increase,700,12,6/7/2023,Benjamin Chan,estesjon@example.org,491-474-2586,493 Cameron Ramp Veronicatown MI 81010,Tarjeta,Entregado,Producto defectuoso,98,Alimentos,8400,Regular
26,crema,Jodichester,TV,1500,16,8/13/2023,Angela Taylor,hornebeth@example.com,475-336-0709,29340 Murphy Parkway North Robert KS 42070,Efectivo,En camino,Producto defectuoso,38,Cuidado Personal,24000,Regular
30,tubería,Lake Juan,rich,1600,11,1/4/2023,Dr Monica Woods,eric87@example.org,848-723-3346,29340 Murphy Parkway North Robert KS 42070,Tarjeta,En camino,Producto defectuoso,38,construcción,17600,Regular
10,tubería,South Timothyberg,movement,1100,26,6/7/2023,Andrew Mitchell,karaware@example.net,314-325-7035,664 Berger Rapid South Suzanne WV 68526,Efectivo,Entregado,Producto defectuoso,12,construcción,28600,Regular
24,tubería,East Brittany,finish,900,12,6/6/2023,Charles Williams,sandersbeth@example.org,419-330-3873,915 Mathis Camp Apt 447 Thomastown MS 44338,Tarjeta,Entregado,Producto defectuoso,21,construcción,10800,VIP
7,bloques,North Brittney,leg,1100,13,8/13/2023,Susan Harvey,briangonzales@example.net,096-236-8217,0262 Cheryl Union Sampsonfurt ME 63401,Tarjeta,Entregado,Sin comentario,19,Juguetería,14300,Regular
10,bloques,Andrewside,leader,1300,22,3/14/2023,Susan Harvey,sandersbeth@example.org,101-988-9703,025 Billy Row Lisaside AR 96338,Tarjeta,Entregado,Producto defectuoso,24,Juguetería,28600,VIP
19,crema,Jodichester,budget,1500,11,7/10/2023,Larry Welch,harperdanielle@example.net,491-474-2586,67032 Megan Cliffs Suite 876 Loveside SD 53246,Tarjeta,Entregado,Sin comentario,55,Cuidado Personal,16500,VIP
13,smartphone,Nguyenshire,finish,700,15,9/13/2023,Michelle Mitchell,rdaugherty@example.net,890-231-3672,67032 Megan Cliffs Suite 876 Loveside SD 53246,Tarjeta,Entregado,Producto defectuoso,25,Tecnología,10500,VIP
25,crema,East Josephland,group,2800,9,11/20/2023,Andrew Mitchell,walkerraven@example.net,369-774-6572,283 Cynthia Groves Apt 671 Weavermouth ID 06739,Tarjeta,Entregado,Producto defectuoso,55,Cuidado Personal,25200,Regular
28,bloques,Vasquezborough,budget,2500,14,8/13/2023,Andrew Mitchell,steelejulian@example.net,594-337-5421,50604 Anthony Villages New William ME 95446,Tarjeta,Entregado,Producto defectuoso,14,Juguetería,35000,VIP
26,tubería,Briannaport,forward,700,9,2/9/2023,Carla Orozco,estesjon@example.org,612-821-1834,03346 Tony Spring Apt 633 Ericberg AK 73272,Tarjeta,Entregado,Sin comentario,97,construcción,6300,VIP
25,zapatos,North Jasmine,still,200,14,7/25/2023,Karl Cardenas,powersjimmy@example.org,890-231-3672,93043 Kiara Crossroad Port Amandachester WI 16919,Efectivo,En camino,Producto defectuoso,14,Ropa,2800,Regular
19,silla,Vasquezborough,whom,1100,9,5/6/2023,Crystal Chambers,david09@example.com,338-955-6200,507 Johnson Port Banksshire AK 72140,Efectivo,En camino,Producto defectuoso,4,Hogar,9900,VIP
13,crema,North Thomastown,forward,2500,30,7/8/2023,Roger Stephens,rbrown@example.org,475-336-0709,507 Johnson Port Banksshire AK 72140,Tarjeta,En camino,Sin comentario,12,Cuidado Personal,75000,Regular
9,bloques,Jessechester,matter,600,27,6/7/2023,Cynthia Hayes,eric24@example.com,369-774-6572,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Efectivo,En camino,Producto defectuoso,87,Juguetería,16200,Regular
1,smartphone,Port Alexachester,at,2500,13,9/1/2023,Cynthia Hayes,edward94@example.org,419-330-3873,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Efectivo,Entregado,Producto defectuoso,87,Tecnología,32500,Regular
15,bloques,Valerietown,job,2400,16,5/5/2023,Alan Bird,lharmon@example.net,641-800-6599,91315 Simpson Fork Apt 336 South Mark GA 64860,Tarjeta,Entregado,Sin comentario,42,Juguetería,38400,Regular
30,bloques,Briannaport,grow,2600,22,9/1/2023,Jennifer Holmes,wwilson@example.org,419-330-3873,493 Cameron Ramp Veronicatown MI 81010,Efectivo,Entregado,Producto defectuoso,4,Juguetería,57200,Regular
21,tubería,Port Kelly,say,1500,13,7/15/2023,Daniel Garcia,eric87@example.org,339-100-4282,67032 Megan Cliffs Suite 876 Loveside SD 53246,Tarjeta,Entregado,Sin comentario,12,construcción,19500,Regular
23,bloques,West Charles,popular,1600,22,8/13/2023,Sean Mitchell,ydavid@example.com,101-988-9703,664 Berger Rapid South Suzanne WV 68526,Tarjeta,Entregado,Sin comentario,55,Juguetería,35200,VIP
29,crema,East Janicemouth,industry,1100,26,2/9/2023,Alan Bird,ydavid@example.com,419-330-3873,025 Billy Row Lisaside AR 96338,Tarjeta,Entregado,Producto defectuoso,74,Cuidado Personal,28600,VIP
5,tubería,Trujillofort,movement,900,14,6/17/2023,Adam Mueller,paul49@example.net,339-100-4282,0262 Cheryl Union Sampsonfurt ME 63401,Tarjeta,Entregado,Producto defectuoso,19,construcción,12600,Regular
22,silla,Jodichester,individual,300,16,12/4/2022,Daniel Garcia,eric24@example.com,594-337-5421,848 Jimmy Hill Apt 415 Stanleyside MA 75473,Efectivo,Entregado,Producto defectuoso,97,Hogar,4800,Regular
28,smartphone,Jodichester,forward,1500,28,7/25/2023,Mark Mays,brianboyd@example.org,602-238-8997,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Tarjeta,Entregado,Producto defectuoso,4,Tecnología,42000,VIP
17,smartphone,Kevinton,movement,2500,27,4/14/2023,Daniel Garcia,steelejulian@example.net,314-325-7035,PSC 2182 Box 8243 APO AP 79039,Tarjeta,Entregado,Producto defectuoso,12,Tecnología,67500,Regular
21,tubería,East Brittany,popular,300,28,12/4/2022,Carla Orozco,krystalmcdaniel@example.org,314-325-7035,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Efectivo,Entregado,Sin comentario,88,construcción,8400,VIP
2,bloques,New Reginaldmouth,member,2500,15,2/9/2023,Crystal Chambers,matthew29@example.com,870-860-8083,664 Berger Rapid South Suzanne WV 68526,Efectivo,Entregado,Producto defectuoso,87,Juguetería,37500,Regular
28,crema,East Brittany,north,1100,27,12/4/2022,Sean Mitchell,steelejulian@example.net,890-231-3672,67032 Megan Cliffs Suite 876 Loveside SD 53246,Tarjeta,En camino,Producto defectuoso,27,Cuidado Personal,29700,Regular
22,cereal,Port Alexachester,spring,200,16,5/5/2023,Samantha Hodges,harperdanielle@example.net,372-568-4886,493 Cameron Ramp Veronicatown MI 81010,Tarjeta,En camino,Producto defectuoso,42,Alimentos,3200,VIP
29,cereal,North Brittney,industry,2000,27,1/14/2023,Brittney Guerra,hornebeth@example.com,594-337-5421,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Efectivo,Entregado,Producto defectuoso,43,Alimentos,54000,Regular
15,crema,Briannaport,north,2300,9,6/6/2023,Andrew Mitchell,brianboyd@example.org,369-774-6572,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Tarjeta,En camino,Producto defectuoso,87,Cuidado Personal,20700,Regular
11,smartphone,Brendanberg,step,700,8,4/14/2023,Samantha Parker,ydavid@example.com,870-860-8083,493 Cameron Ramp Veronicatown MI 81010,Tarjeta,Entregado,Producto defectuoso,39,Tecnología,5600,Regular
3,bloques,Port Alexachester,leader,2800,13,9/13/2023,Crystal Chambers,vhill@example.org,372-568-4886,025 Billy Row Lisaside AR 96338,Efectivo,Entregado,Sin comentario,54,Juguetería,36400,Regular
12,tubería,Jessechester,rich,900,27,6/7/2023,Roger Stephens,rdaugherty@example.net,525-194-7529,4412 Lee Dam Apt 872 Hunterbury HI 03589,Efectivo,Entregado,Producto defectuoso,24,construcción,24300,Regular
19,bloques,Jessechester,movement,2500,28,11/20/2023,Andrew Mitchell,rbrown@example.org,557-543-1910,0262 Cheryl Union Sampsonfurt ME 63401,Tarjeta,En camino,Producto defectuoso,28,Juguetería,70000,VIP
9,smartphone,Vasquezborough,letter,200,7,8/17/2023,Adam Mueller,estesjon@example.org,612-821-1834,915 Mathis Camp Apt 447 Thomastown MS 44338,Efectivo,Entregado,Producto defectuoso,27,Tecnología,1400,Regular
17,bloques,Milesburgh,despite,200,16,7/15/2023,Carla Orozco,eric87@example.org,612-821-1834,507 Johnson Port Banksshire AK 72140,Tarjeta,Entregado,Sin comentario,4,Juguetería,3200,VIP
20,silla,East Leah,at,3000,7,8/17/2023,Robert Bryant,paul02@example.com,848-723-3346,4412 Lee Dam Apt 872 Hunterbury HI 03589,Efectivo,En camino,Sin comentario,25,Hogar,21000,Regular
26,freno,Nguyenshire,exist,800,14,6/28/2023,Susan Harvey,matthew29@example.com,101-988-9703,507 Johnson Port Banksshire AK 72140,Efectivo,Entregado,Sin comentario,39,Automotriz,11200,Regular
24,bloques,West Charles,north,1500,13,1/14/2023,Dr Monica Woods,vhill@example.org,612-821-1834,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,En camino,Producto defectuoso,30,Juguetería,19500,VIP
9,crema,Jodichester,forward,2000,25,6/17/2023,Benjamin Chan,dhuber@example.com,557-193-8141,769 Dickerson Drive Jasminemouth HI 08895,Tarjeta,Entregado,Producto defectuoso,25,Cuidado Personal,50000,VIP
6,cereal,New Reginaldmouth,matter,1100,10,3/22/2023,Michelle Mitchell,walkerraven@example.net,857-262-8794,67032 Megan Cliffs Suite 876 Loveside SD 53246,Tarjeta,Entregado,Producto defectuoso,21,Alimentos,11000,VIP
15,silla,East Jonathan,step,1300,22,1/4/2023,Benjamin Chan,schmidtkrystal@example.org,338-955-6200,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,Entregado,Sin comentario,30,Hogar,28600,VIP
25,crema,Valerietown,exist,800,12,5/5/2023,Jessica Davis,edward94@example.org,848-723-3346,848 Jimmy Hill Apt 415 Stanleyside MA 75473,Efectivo,Entregado,Producto defectuoso,39,Cuidado Personal,9600,Regular
9,smartphone,Brendanberg,leg,2100,16,1/4/2023,Sharon Lowe,paul02@example.com,096-236-8217,233 Peterson Canyon Tranmouth ND 40770,Efectivo,Entregado,Sin comentario,55,Tecnología,33600,Regular
23,tubería,Kevinton,job,200,18,3/22/2023,Jennifer Holmes,powersjimmy@example.org,557-543-1910,91315 Simpson Fork Apt 336 South Mark GA 64860,Efectivo,Entregado,Producto defectuoso,14,construcción,3600,VIP
19,crema,North Thomastown,letter,200,16,2/9/2023,Sean Mitchell,powersjimmy@example.org,686-499-0991,93043 Kiara Crossroad Port Amandachester WI 16919,Efectivo,Entregado,Sin comentario,49,Cuidado Personal,3200,Regular
2,crema,Trujillofort,group,3000,23,8/13/2023,David Scott,eric24@example.com,848-723-3346,025 Billy Row Lisaside AR 96338,Efectivo,Entregado,Producto defectuoso,36,Cuidado Personal,69000,Regular
29,crema,Port Alexachester,at,600,10,3/13/2023,Samantha Parker,karaware@example.net,612-821-1834,37970 Hudson Falls Downshaven PA 58533,Efectivo,Entregado,Sin comentario,49,Cuidado Personal,6000,Regular
25,silla,Lindaport,step,2000,15,3/14/2023,Andrew Mitchell,sandersbeth@example.org,101-988-9703,37970 Hudson Falls Downshaven PA 58533,Efectivo,Entregado,Producto defectuoso,21,Hogar,30000,Regular
30,cereal,Courtneymouth,member,1300,9,8/17/2023,Sharon Lowe,ydavid@example.com,641-800-6599,7474 Sean Pine Frazierchester OK 57469,Tarjeta,Entregado,Producto defectuoso,72,Alimentos,11700,Regular
2,crema,Milesburgh,group,2400,10,11/20/2023,Crystal Chambers,dhuber@example.com,175-317-5834,30768 Louis Mill Lake Carmen LA 47934,Tarjeta,En camino,Sin comentario,39,Cuidado Personal,24000,VIP
28,tubería,Lake Juan,spring,3000,30,5/5/2023,Kelsey Lopez,paul49@example.net,641-800-6599,664 Berger Rapid South Suzanne WV 68526,Efectivo,En camino,Producto defectuoso,39,construcción,90000,Regular
21,smartphone,East Jonathan,leader,1600,27,1/14/2023,Larry Welch,eric24@example.com,602-238-8997,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Tarjeta,Entregado,Producto defectuoso,39,Tecnología,43200,VIP
30,cereal,North Brittney,exist,900,11,6/17/2023,Brittney Guerra,david09@example.com,175-317-5834,283 Cynthia Groves Apt 671 Weavermouth ID 06739,Tarjeta,Entregado,Producto defectuoso,18,Alimentos,9900,VIP
22,freno,East Brittany,at,900,7,1/4/2023,Alan Bird,matthew29@example.com,621-875-1265,4412 Lee Dam Apt 872 Hunterbury HI 03589,Tarjeta,Entregado,Sin comentario,25,Automotriz,6300,VIP
8,bloques,Port Kelly,much,600,30,8/13/2023,Daniel Garcia,brianboyd@example.org,372-568-4886,37970 Hudson Falls Downshaven PA 58533,Tarjeta,Entregado,Sin comentario,87,Juguetería,18000,VIP
22,zapatos,North Jasmine,grow,1600,26,6/28/2023,Kelsey Lopez,rbrown@example.org,369-774-6572,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Tarjeta,En camino,Producto defectuoso,78,Ropa,41600,Regular
26,cereal,Brendanberg,increase,2600,22,11/20/2023,Alan Bird,dhuber@example.com,101-988-9703,29340 Murphy Parkway North Robert KS 42070,Tarjeta,Entregado,Producto defectuoso,53,Alimentos,57200,Regular
30,cereal,Brendanberg,north,1600,16,8/17/2023,Benjamin Chan,hornebeth@example.com,848-723-3346,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Efectivo,En camino,Producto defectuoso,43,Alimentos,25600,VIP
30,smartphone,Trujillofort,rich,300,22,9/13/2023,Cynthia Hayes,cwilliams@example.com,525-194-7529,50604 Anthony Villages New William ME 95446,Efectivo,En camino,Sin comentario,87,Tecnología,6600,VIP
20,cereal,Nguyenshire,leader,800,26,2/9/2023,Jessica Davis,hornebeth@example.com,096-236-8217,03346 Tony Spring Apt 633 Ericberg AK 73272,Tarjeta,Entregado,Producto defectuoso,24,Alimentos,20800,Regular
25,bloques,East Josephland,whom,200,14,8/13/2023,Kelsey Lopez,estesjon@example.org,266-167-3098,91315 Simpson Fork Apt 336 South Mark GA 64860,Efectivo,Entregado,Producto defectuoso,53,Juguetería,2800,VIP
23,bloques,North Jasmine,say,2100,17,5/5/2023,Michelle Mitchell,powersjimmy@example.org,525-194-7529,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Tarjeta,Entregado,Producto defectuoso,39,Juguetería,35700,VIP
29,smartphone,West Charles,step,700,18,7/25/2023,Juan Manning,briangonzales@example.net,557-543-1910,664 Berger Rapid South Suzanne WV 68526,Efectivo,Entregado,Sin comentario,97,Tecnología,12600,Regular
25,cereal,North Brittney,matter,1500,12,5/5/2023,Roger Stephens,parkerandrew@example.org,369-774-6572,493 Cameron Ramp Veronicatown MI 81010,Tarjeta,En camino,Producto defectuoso,87,Alimentos,18000,VIP
14,cereal,Lake Juan,despite,2100,21,7/15/2023,Angela Taylor,hornebeth@example.com,641-800-6599,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Efectivo,En camino,Producto defectuoso,87,Alimentos,44100,VIP
6,silla,Jodichester,movement,2500,2,3/13/2023,Sharon Lowe,harperdanielle@example.net,101-988-9703,025 Billy Row Lisaside AR 96338,Efectivo,En camino,Producto defectuoso,28,Hogar,5000,Regular
29,bloques,North Thomastown,leader,300,11,6/7/2023,Susan Harvey,vhill@example.org,641-800-6599,915 Mathis Camp Apt 447 Thomastown MS 44338,Efectivo,Entregado,Producto defectuoso,39,Juguetería,3300,Regular
6,tubería,Trujillofort,individual,900,28,8/27/2023,Andrew Mitchell,hornebeth@example.com,612-821-1834,93043 Kiara Crossroad Port Amandachester WI 16919,Tarjeta,En camino,Producto defectuoso,39,construcción,25200,Regular
4,tubería,Port Alexachester,despite,2000,27,7/15/2023,Sean Mitchell,rbrown@example.org,594-337-5421,03346 Tony Spring Apt 633 Ericberg AK 73272,Tarjeta,Entregado,Producto defectuoso,49,construcción,54000,Regular
23,crema,Milesburgh,still,200,22,6/6/2023,Angela Taylor,paul02@example.com,641-800-6599,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,Entregado,Sin comentario,78,Cuidado Personal,4400,Regular
23,cereal,Jessechester,exist,2100,27,7/25/2023,Andrew Mitchell,lweaver@example.org,096-236-8217,664 Berger Rapid South Suzanne WV 68526,Tarjeta,En camino,Producto defectuoso,42,Alimentos,56700,Regular
10,silla,Milesburgh,set,1500,27,4/14/2023,Brittney Guerra,rdaugherty@example.net,175-317-5834,67032 Megan Cliffs Suite 876 Loveside SD 53246,Tarjeta,En camino,Sin comentario,54,Hogar,40500,Regular
1,silla,North Brittney,forward,2400,22,6/28/2023,Jessica Davis,paul02@example.com,419-330-3873,915 Mathis Camp Apt 447 Thomastown MS 44338,Tarjeta,En camino,Producto defectuoso,87,Hogar,52800,VIP
16,bloques,East Leah,step,1300,21,3/22/2023,Michelle Mitchell,vhill@example.org,314-325-7035,93043 Kiara Crossroad Port Amandachester WI 16919,Tarjeta,En camino,Producto defectuoso,19,Juguetería,27300,Regular
12,tubería,Andrewside,exist,2100,22,9/12/2023,Lisa Stafford,krystalmcdaniel@example.org,339-100-4282,493 Cameron Ramp Veronicatown MI 81010,Tarjeta,Entregado,Producto defectuoso,4,construcción,46200,VIP
24,silla,Valerietown,despite,2500,16,3/22/2023,Roger Stephens,walkerraven@example.net,641-800-6599,769 Dickerson Drive Jasminemouth HI 08895,Efectivo,Entregado,Producto defectuoso,49,Hogar,40000,Regular
4,smartphone,East Jonathan,letter,3000,13,7/10/2023,Mark Mays,karaware@example.net,236-332-5014,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Tarjeta,Entregado,Producto defectuoso,53,Tecnología,39000,VIP
